,control,arab__L,acgam,glcr,succ,gal,asp__L,pro__L,ala__D,tre,man,galt,ser__D,sbt__D,glyc,fuc__L,glcur,glcn,glyc3p,xyl__D,lac__L,for,mnl,glu__L,g6p,galctn__D,mal__D-mal__L,rib__D,rmn,fru,ac,glc__D,malt,melib,thymd,asn__L,12ppd__S,akg,2obut,lcts,sucr,uri,gln__L,g1p,f6p,malttr,dad_2,adn,cit,inost,fum,ppa,galct__D,glyclt,glx,ins,ser__L,thr__L,ala__L,acac,acmana,mal__D,mal__L,tym,lyx__L,pyr,galctn__L,galur,peamn,etha,glycogen,acgal,acnam,all__D,arbt,4abut,but,dca,hxa,4hbz,5dglcn,oxa,quin,tartr__D,tartr__L,acglu,arg__L,gly,his__L,hom__L,ile__L,leu__L,lys__L,met__L,orn,phe__L,val__L,crn-crn__D,ptrc,dha,nh4,no2,no3,urea,ala__L,arg__L,asn__L,asp__L,cys__L,glu__L,gln__L,gly,his__L,ile__L,leu__L,lys__L,met__L,phe__L,pro__L,ser__L,thr__L,trp__L,tyr__L,val__L,ala__D,glu__D,ser__D,citr__L,hom__L,orn,acglu,etha,ptrc,agm,peamn,tym,gam,acgam,acgal,acmana,ade,adn,cytd,csn,gua,gsn,thym,thymd,ura,uri,ins,xan,xtsn,urate,alltn,ala__L-asp__L,ala__L-gln__L,ala__L-glu__L,ala__L-gly,ala__L-his__L,ala__L-leu__L,ala__L-thr__L,gly-asn__L,gly-gln__L,gly-glu__L,gly-met__L,met__L-ala__L,pi,ppi,3amp,amp,23camp,2pg,3pg,3gmp,gmp,23cgmp,pep,2pglyc,g1p,g6p,gam6p,6pgc,3cmp,cmp,23ccmp,man1p,man6p,pser__L,thrp,3ump,ump,23cump,tyrp,dtmp,minohp,so4,tsul,cys__L,cys__D,cgly,3sala,cyst__L,gthrd,met__L,met__D,metsox_S__L,taur,butso3,isetac,mso3
ARGSS,0.08,0.17,0.19,0.13,0.11,0.19,0.11,0.14,0.11,0.29,0.19,0.19,0.11,0.19,0.13,0.16,0.16,0.17,0.16,0.17,0.11,0.08,0.19,0.14,0.21,0.16,0.14,0.14,0.16,0.19,0.08,0.08,0.29,0.29,0.19,0.11,0.11,0.14,0.08,0.29,0.08,0.2,0.14,0.19,0.21,0.39,0.22,0.23,0.14,0.16,0.11,0.08,0.13,0.1,0.08,0.23,0.11,0.13,0.11,0.11,0.19,0.11,0.11,0.08,0.17,0.11,0.16,0.16,0.08,0.11,0.08,0.08,0.21,0.16,0.08,0.11,0.08,0.08,0.08,0.08,0.17,0.08,0.09,0.11,0.11,0.08,0.0,0.1,0.08,0.08,0.09,0.09,0.09,0.09,0.11,0.09,0.09,0.08,0.11,0.13,0.08,0.08,0.08,0.08,0.11,0.0,0.11,0.11,0.09,0.14,0.14,0.1,0.08,0.09,0.09,0.09,0.09,0.09,0.14,0.11,0.13,0.11,0.09,0.09,0.11,0.08,0.11,0.08,0.08,0.11,0.08,0.11,0.11,0.11,0.08,0.08,0.19,0.19,0.08,0.19,0.11,0.23,0.2,0.09,0.11,0.23,0.08,0.19,0.09,0.2,0.23,0.11,0.23,0.11,0.11,0.14,0.16,0.16,0.12,0.11,0.11,0.15,0.13,0.15,0.15,0.1,0.11,0.08,0.08,0.23,0.23,0.23,0.08,0.08,0.23,0.23,0.23,0.08,0.08,0.19,0.21,0.21,0.08,0.2,0.2,0.2,0.08,0.21,0.11,0.13,0.2,0.2,0.2,0.09,0.19,0.16,0.08,0.08,0.09,0.08,0.1,0.08,0.08,0.16,0.09,0.08,0.09,0.08,0.08,0.08,0.08
ARGtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASAD_b,0.3,0.61,0.67,0.49,0.41,0.67,0.41,0.5,0.4,1.04,0.67,0.67,0.4,0.67,0.49,0.58,0.58,0.61,0.58,0.61,0.4,0.3,0.67,0.5,0.76,0.58,0.5,0.52,0.58,0.67,0.3,0.3,1.04,1.04,0.67,0.41,0.4,0.5,0.3,1.04,0.3,0.71,0.5,0.67,0.76,1.41,0.79,0.83,0.5,0.58,0.41,0.3,0.49,0.35,0.3,0.82,0.4,0.22,0.4,0.4,0.67,0.4,0.41,0.3,0.61,0.4,0.58,0.58,0.3,0.4,0.3,0.3,0.76,0.58,0.3,0.41,0.31,0.31,0.31,0.3,0.61,0.3,0.31,0.41,0.41,0.3,0.41,0.36,0.31,0.3,0.22,0.31,0.21,0.26,0.41,0.31,0.31,0.3,0.41,0.49,0.3,0.3,0.3,0.3,0.4,0.41,0.41,0.41,0.31,0.5,0.5,0.36,0.31,0.22,0.31,0.21,0.26,0.31,0.5,0.4,0.22,0.4,0.31,0.31,0.4,0.3,0.4,0.3,0.3,0.41,0.3,0.4,0.41,0.41,0.3,0.3,0.67,0.67,0.3,0.67,0.41,0.83,0.71,0.31,0.41,0.83,0.3,0.67,0.31,0.71,0.82,0.41,0.82,0.4,0.4,0.5,0.59,0.59,0.45,0.4,0.4,0.27,0.46,0.56,0.56,0.31,0.34,0.3,0.3,0.83,0.83,0.83,0.3,0.3,0.83,0.83,0.83,0.3,0.3,0.67,0.76,0.76,0.3,0.71,0.71,0.71,0.3,0.76,0.4,0.22,0.71,0.71,0.71,0.31,0.67,0.58,0.3,0.3,0.31,0.31,0.36,0.3,0.3,0.56,0.26,0.3,0.26,0.31,0.31,0.31,0.31
ASNN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASNNpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASNS2,0.07,0.14,0.15,0.11,0.09,0.15,0.09,0.11,0.09,0.23,0.15,0.15,0.09,0.15,0.11,0.13,0.13,0.14,0.13,0.14,0.09,0.07,0.15,0.11,0.17,0.13,0.11,0.12,0.13,0.15,0.07,0.07,0.23,0.23,0.15,0.0,0.09,0.11,0.07,0.23,0.07,0.16,0.11,0.15,0.17,0.32,0.18,0.19,0.11,0.13,0.09,0.07,0.11,0.08,0.07,0.19,0.09,0.1,0.09,0.09,0.15,0.09,0.09,0.07,0.14,0.09,0.13,0.13,0.07,0.09,0.07,0.07,0.17,0.13,0.07,0.09,0.07,0.07,0.07,0.07,0.14,0.07,0.07,0.09,0.09,0.07,0.09,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.09,0.07,0.07,0.07,0.09,0.11,0.07,0.07,0.07,0.07,0.09,0.09,0.0,0.09,0.07,0.11,0.11,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.11,0.09,0.1,0.09,0.07,0.07,0.09,0.07,0.09,0.07,0.07,0.09,0.07,0.09,0.09,0.09,0.07,0.07,0.15,0.15,0.07,0.15,0.09,0.19,0.16,0.07,0.09,0.19,0.07,0.15,0.07,0.16,0.19,0.09,0.18,0.09,0.09,0.11,0.13,0.13,0.1,0.09,0.09,0.12,0.0,0.13,0.13,0.08,0.09,0.07,0.07,0.19,0.19,0.19,0.07,0.07,0.19,0.19,0.19,0.07,0.07,0.15,0.17,0.17,0.07,0.16,0.16,0.16,0.07,0.17,0.09,0.1,0.16,0.16,0.16,0.07,0.15,0.13,0.07,0.07,0.07,0.07,0.08,0.07,0.07,0.13,0.07,0.07,0.07,0.07,0.07,0.07,0.07
ASNt2rpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASNtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASPCT,0.09,0.19,0.21,0.15,0.13,0.21,0.13,0.16,0.12,0.32,0.21,0.21,0.12,0.21,0.15,0.18,0.18,0.19,0.18,0.19,0.12,0.09,0.21,0.15,0.24,0.18,0.15,0.16,0.18,0.21,0.09,0.09,0.32,0.32,0.19,0.13,0.12,0.15,0.09,0.32,0.09,0.0,0.15,0.21,0.24,0.43,0.25,0.26,0.15,0.18,0.13,0.09,0.15,0.11,0.09,0.25,0.12,0.14,0.12,0.12,0.21,0.12,0.13,0.09,0.19,0.12,0.18,0.18,0.09,0.12,0.09,0.09,0.24,0.18,0.09,0.13,0.09,0.1,0.09,0.09,0.19,0.09,0.1,0.13,0.13,0.09,0.13,0.11,0.1,0.09,0.1,0.1,0.1,0.1,0.13,0.1,0.1,0.09,0.13,0.15,0.09,0.09,0.09,0.09,0.12,0.13,0.13,0.13,0.1,0.15,0.15,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.16,0.12,0.14,0.12,0.1,0.1,0.12,0.09,0.12,0.09,0.09,0.13,0.09,0.12,0.13,0.13,0.09,0.09,0.21,0.21,0.09,0.21,0.13,0.26,0.0,0.0,0.13,0.26,0.09,0.19,0.0,0.0,0.25,0.13,0.25,0.12,0.12,0.15,0.18,0.18,0.14,0.12,0.12,0.17,0.14,0.17,0.17,0.11,0.12,0.09,0.09,0.26,0.26,0.26,0.09,0.09,0.26,0.26,0.26,0.09,0.09,0.21,0.24,0.24,0.09,0.0,0.0,0.0,0.09,0.24,0.12,0.14,0.0,0.0,0.0,0.1,0.19,0.18,0.09,0.09,0.1,0.09,0.11,0.09,0.09,0.17,0.1,0.09,0.1,0.09,0.09,0.09,0.09
ASPK,0.3,0.61,0.67,0.49,0.41,0.67,0.41,0.5,0.4,1.04,0.67,0.67,0.4,0.67,0.49,0.58,0.58,0.61,0.58,0.61,0.4,0.3,0.67,0.5,0.76,0.58,0.5,0.52,0.58,0.67,0.3,0.3,1.04,1.04,0.67,0.41,0.4,0.5,0.3,1.04,0.3,0.71,0.5,0.67,0.76,1.41,0.79,0.83,0.5,0.58,0.41,0.3,0.49,0.35,0.3,0.82,0.4,0.22,0.4,0.4,0.67,0.4,0.41,0.3,0.61,0.4,0.58,0.58,0.3,0.4,0.3,0.3,0.76,0.58,0.3,0.41,0.31,0.31,0.31,0.3,0.61,0.3,0.31,0.41,0.41,0.3,0.41,0.36,0.31,0.3,0.22,0.31,0.21,0.26,0.41,0.31,0.31,0.3,0.41,0.49,0.3,0.3,0.3,0.3,0.4,0.41,0.41,0.41,0.31,0.5,0.5,0.36,0.31,0.22,0.31,0.21,0.26,0.31,0.5,0.4,0.22,0.4,0.31,0.31,0.4,0.3,0.4,0.3,0.3,0.41,0.3,0.4,0.41,0.41,0.3,0.3,0.67,0.67,0.3,0.67,0.41,0.83,0.71,0.31,0.41,0.83,0.3,0.67,0.31,0.71,0.82,0.41,0.82,0.4,0.4,0.5,0.59,0.59,0.45,0.4,0.4,0.27,0.46,0.56,0.56,0.31,0.34,0.3,0.3,0.83,0.83,0.83,0.3,0.3,0.83,0.83,0.83,0.3,0.3,0.67,0.76,0.76,0.3,0.71,0.71,0.71,0.3,0.76,0.4,0.22,0.71,0.71,0.71,0.31,0.67,0.58,0.3,0.3,0.31,0.31,0.36,0.3,0.3,0.56,0.26,0.3,0.26,0.31,0.31,0.31,0.31
ASPT,0.0,0.0,0.0,0.0,0.0,0.0,5.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76,5.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0,5.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASPTA,0.0,0.0,0.0,0.0,0.0,0.0,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASPTA_b,0.83,1.67,1.84,1.34,1.11,1.84,0.0,1.37,1.08,2.84,1.84,1.84,1.1,1.84,1.34,1.59,1.59,1.67,1.59,1.67,1.08,0.83,1.84,1.37,2.09,1.59,1.37,1.42,1.59,1.84,0.83,0.83,2.84,2.84,1.83,0.0,1.08,1.37,0.83,2.84,0.83,1.73,1.37,1.84,2.09,3.85,1.62,1.68,1.37,1.59,1.11,0.83,1.34,0.97,0.83,1.91,1.1,1.01,1.08,1.08,1.84,1.08,1.11,0.83,1.67,1.08,1.59,1.59,0.83,1.08,0.83,0.83,2.09,1.59,0.83,1.11,0.84,0.84,0.84,0.83,1.67,0.83,0.85,1.11,1.11,0.83,1.02,0.97,0.81,0.83,0.76,0.84,0.75,0.8,1.12,0.84,0.85,0.83,1.11,1.34,0.83,0.83,0.83,0.83,1.08,1.02,0.0,0.0,0.84,1.37,1.37,0.97,0.81,0.76,0.84,0.75,0.8,0.84,1.37,1.1,1.01,1.09,0.84,0.85,1.08,0.83,1.1,0.83,0.83,1.12,0.83,1.08,1.11,1.11,0.83,0.83,1.84,1.84,0.83,1.84,0.84,1.68,1.73,0.75,0.96,1.92,0.83,1.83,0.75,1.73,1.91,0.95,1.89,1.08,1.08,0.0,1.63,1.63,1.23,1.06,1.1,1.22,0.0,1.52,1.52,0.93,1.04,0.83,0.83,1.68,1.68,1.68,0.83,0.83,1.92,1.92,1.92,0.83,0.83,1.84,2.09,2.09,0.83,1.73,1.73,1.73,0.83,2.09,1.1,1.01,1.73,1.73,1.73,0.84,1.83,1.59,0.83,0.83,0.84,0.84,0.98,0.83,0.83,1.54,0.8,0.83,0.8,0.84,0.84,0.84,0.84
ASPtex,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASPtpp,0.0,-0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,9.52,10.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,10.0,0.0,-0.0,0.0,0.0,0.0,0.0,9.9,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
